time,x,y,theta,front,left,right,danger,worker_hazard,closest_worker_dist,state
85.47200000000001,31.10608412354457,20.275140629588783,-1.9225654379350399,31.555336948859452,5.581226581427782,10.026455814217082,0,0,-1.0,FORWARD
85.488,31.078519393566424,20.200039460082365,-1.9225654379350399,31.45595904878775,5.584478641836015,10.004841554306227,0,0,-1.0,FORWARD
85.504,31.05095466358828,20.124938290575948,-1.9225654379350399,31.394961721621417,5.620104915770397,9.959360439190595,0,0,-1.0,FORWARD
85.52,31.023389933610133,20.04983712106953,-1.9225654379350399,19.00641998206764,5.6569976812709415,9.947693374375673,0,0,-1.0,FORWARD
85.536,30.995825203631988,19.97473595156311,-1.9225654379350399,18.94508765388433,5.677056027382673,9.916075112491942,0,0,-1.0,FORWARD
85.552,30.968260473653842,19.899634782056694,-1.9225654379350399,18.87469497234548,5.71607121528769,9.888636403341694,0,0,-1.0,FORWARD
85.568,30.940695743675697,19.824533612550276,-1.9225654379350399,18.82678991864978,5.752922018721284,9.854378644912646,0,0,-1.0,FORWARD
85.584,30.91313101369755,19.749432443043858,-1.9225654379350399,18.786416509074098,5.780360920664258,9.82183544082493,0,0,-1.0,FORWARD
85.60000000000001,30.885566283719406,19.67433127353744,-1.9225654379350399,18.7579703067055,5.805137615413216,9.799101672632673,0,0,-1.0,FORWARD
85.616,30.85800155374126,19.599230104031022,-1.9225654379350399,31.03708023356399,5.824632334633062,9.742788603213937,0,0,-1.0,FORWARD
85.632,30.830436823763115,19.524128934524605,-1.9225654379350399,26.003419409030784,5.869040602172398,9.740377383103523,0,0,-1.0,FORWARD
85.648,30.80287209378497,19.449027765018187,-1.9225654379350399,25.87172239095245,5.908297894547912,9.736299386265083,0,0,-1.0,FORWARD
85.664,30.775307363806824,19.37392659551177,-1.9225654379350399,25.76608046597886,5.916038596982271,9.69265581494283,0,0,-1.0,FORWARD
